"5"	3
"50"	4
"500"	6
"501"	1
"502"	1
"51"	1
"52"	2
"53"	4
"537"	1
"54"	2
"55"	2
"550"	1
"56"	1
"57"	4
"58"	2
"584"	1
"59"	2
"6"	4
"60"	7
"600"	4
"61"	1
"62"	4
"63"	6
"64"	4
"65"	2
"66"	2
"662"	1
"67"	5
"68"	3
"69"	1
"7"	7
"70"	1
"71"	3
"72"	10
"73"	5
"74"	4
"75"	2
"750"	1
"76"	8
"764"	1
"77"	3
"78"	2
"780"	1
"79"	2
"8"	3
"80"	4
"800"	1
"81"	1
"82"	1
"83"	1
"84"	3
"847"	1
"85"	6
"86"	3
"87"	8
"88"	6
"89"	4
"9"	5
"90"	5
"900"	2
"91"	4
"92"	5
"924"	1
"93"	2
"94"	6
"95"	3
"96"	4
"97"	2
"98"	7
"99"	3
"a"	2514
"abdomen"	3
"aberrant"	10
"aberration"	3
"abhorrent"	1
"ability"	1
"abjectly"	1
"able"	34
"ably"	3
"abnormal"	11
"abnormally"	1
"abodes"	1
"aboriginal"	21
"aboriginally"	6
"aborigines"	1
"aborted"	9
"abortion"	6
"abound"	1
"abounding"	3
"abounds"	1
"about"	40
"above"	41
"abraded"	1
"abrupt"	6
"abruptly"	7
"absence"	24
"absent"	5
"absolute"	7
"absolutely"	26
"absorbed"	2
"abstract"	8
"absurd"	2
"abundance"	2
"abundant"	7
"abyssinia"	3
"acaceas"	1
"accepted"	2
"access"	1
"accessory"	2
"accident"	5
"accidental"	14
"accidentally"	2
"accidents"	3
"acclimatisation"	15
"acclimatised"	3
"accompanied"	6
"accompanying"	2
"accord"	6
"accordance"	12
"according"	41
"accordingly"	2
"accords"	8
"account"	26
"accounted"	13
"accounts"	4
"accumulate"	6
"accumulated"	37
"accumulating"	12
"accumulation"	25
"accumulations"	2
"accumulative"	3
"accuracy"	9
"accurate"	2
"accurately"	2
"accustomed"	2
"acknowledge"	3
"acknowledged"	14
"acknowledging"	1
"acknowledgment"	1
"acquainted"	5
"acquire"	6
"acquired"	42
"acquirement"	2
"acquiring"	2
"acres"	2
"across"	21
"act"	53
"acted"	18
"acting"	15
"action"	85
"actions"	7
"active"	12
"actively"	1
"activity"	2
"acts"	29
"actual"	15
"actually"	21
"acuminata"	1
"acutest"	1
"adapt"	7
"adaptation"	18
"adaptations"	8
"adapted"	46
"adapting"	4
"adaptive"	13
"adapts"	2
"add"	21
"added"	9
"adder"	1
"adding"	8
"addition"	3
"additional"	1
"adds"	3
"adduce"	1
"adduced"	3
"adhere"	1
"adherent"	1
"adheres"	2
"adhering"	4
"adhesion"	2
"adhesive"	1
"adjoining"	18
"adjoins"	1
"adjusting"	1
"admirable"	19
"admirably"	2
"admiration"	2
"admire"	6
"admission"	4
"admit"	36
"admits"	5
"admitted"	26
"admitting"	5
"admonition"	1
"adopt"	1
"adoption"	2
"adult"	26
"adults"	2
"advance"	2
"advanced"	11
"advancement"	2
"advancing"	2
"advantage"	68
"advantageous"	15
"advantages"	11
"advice"	2
"advisable"	2
"affect"	17
"affected"	34
"affecting"	7
"affects"	5
"affinities"	49
"affinity"	33
"affirm"	1
"affirmative"	1
"afford"	7
"afforded"	6
"affording"	1
"affords"	2
"africa"	16
"african"	3
"after"	76
"afterwards"	10
"again"	67
"against"	18
"agassiz"	11
"age"	47
"agencies"	5
"agency"	19
"agent"	2
"agents"	1
"ages"	40
"aggregate"	3
"aggregated"	3
"agitated"	1
"agitation"	1
"ago"	18
"agouti"	1
"agree"	7
"agreeing"	2
"agreement"	3
"agrees"	1
"agricultural"	4
"agriculturist"	2
"agriculturists"	1
"aid"	20
"aided"	12
"aiding"	2
"aids"	3
"air"	18
"akber"	1
"alarmed"	1
"albemarle"	1
"albinism"	2
"albino"	1
"albumen"	1
"alg"	5
"alight"	3
"alighting"	1
"alike"	17
"alimentary"	1
"alive"	5
"all"	555
"alliance"	3
"allied"	131
"allies"	6
"alligators"	2
"allocating"	1
"allow"	7
"allowance"	8
"allowances"	2
"allowed"	14
"allowing"	3
"allows"	3
"allude"	5
"alluded"	13
"allusions"	1
"almost"	159
"alone"	58
"along"	22
"alph"	13
"alpine"	24
"alps"	2
"already"	49
"also"	101
"alter"	5
"alteration"	2
"alterations"	1
"altered"	10
"altering"	3
"alternate"	3
"alternately"	2
"alternations"	2
"alternative"	2
"although"	59
"altogether"	6
"always"	91
"am"	68
"amateurs"	1
"amblyopsis"	3
"america"	104
"american"	38
"ammonites"	3
"amongst"	33
"amount"	116
"amounting"	1
"amounts"	1
"ample"	7
"amplified"	1
"amply"	3
"amputated"	1
"an"	512
"anagallis"	2
"analogical"	16
"analogies"	3
"analogous"	47
"analogy"	18
"ancestor"	11
"ancestors"	4
"ancestral"	5
"ancient"	85
"anciently"	6
"ancon"	1
"ancylus"	2
"and"	4452
"andes"	1
"andrew"	3
"angle"	4
"angles"	4
"anglesea"	2
"animal"	84
"animals"	300
"annelids"	1
"annihilate"	3
"annua"	1
"annual"	3
"annually"	13
"anomalies"	3
"anomalous"	7
"anomaly"	6
"anomma"	2
"another"	183
"answer"	10
"answered"	3
"answering"	1
"answers"	1
"ant"	12
"antarctic"	7
"anteater"	1
"anteaters"	1
"antecedent"	1
"antenn"	9
"antennae"	1
"anterior"	9
"anthers"	10
"anticipate"	1
"anticipated"	10
"anticipation"	1
"antics"	1
"antipode"	1
"antiquity"	4
"antirrhinum"	3
"antler"	1
"ants"	35
"anxious"	1
"any"	519
"anyhow"	2
"anything"	8
"anywhere"	3
"apart"	2
"apelles"	2
"apertures"	1
"aphides"	14
"aphis"	6
"aphorism"	1
"apparatus"	6
"apparent"	16
"apparently"	46
"appear"	55
"appearance"	43
"appearances"	3
"appeared"	28
"appearing"	20
"appears"	16
"appendage"	2
"appendages"	2
"appended"	1
"apple"	4
"apples"	1
"applicable"	7
"application"	3
"applied"	14
"applies"	10
"apply"	14
"applying"	1
"appreciable"	3
"appreciate"	2
"appreciated"	1
"appreciation"	1
"apprehend"	3
"approach"	6
"approached"	1
"approaches"	2
"appropriated"	1
"approximate"	1
"approximately"	2
"apricot"	1
"apt"	13
"apteryx"	3
"aquarium"	2
"aquatic"	19
"arab"	3
"arabian"	1
"aralo"	2
"arbitrarily"	4
"arbitrary"	5
"archaic"	1
"archetype"	1
"archiac"	1
"archipelago"	42
"archipelagoes"	3
"archipelagos"	1
"architectural"	3
"architecture"	1
"arctic"	38
"are"	1140
"area"	65
"areas"	51
"argillaceous"	1
"argue"	5
"argued"	1
"argument"	12
"arguments"	9
"arid"	1
"arise"	7
"arisen"	11
"arises"	1
"arising"	6
"arm"	2
"armadillo"	2
"armadilloes"	1
"armed"	1
"armorial"	1
"armour"	1
"arms"	5
"arose"	1
"around"	9
"arrange"	2
"arranged"	6
"arrangement"	19
"arrangements"	1
"arranging"	2
"array"	1
"arrival"	4
"arrive"	4
"arrived"	15
"arriving"	1
"art"	3
"arteries"	3
"artichoke"	2
"articulata"	4
"articulate"	3
"artificial"	10
"artificially"	5
"arvensis"	1
"as"	1599
"asa"	6
"ascend"	3
"ascendancy"	1
"ascended"	1
"ascending"	3
"ascension"	2
"ascertain"	4
"ascertained"	6
"ascertaining"	2
"asclepias"	2
"asiatic"	2
"aside"	1
"ask"	5
"asked"	18
"asking"	1
"asparagus"	2
"aspect"	1
"aspicarpa"	3
"ass"	18
"assert"	6
"asserted"	10
"assertion"	2
"asserts"	7
"asses"	2
"assign"	5
"assigned"	4
"assigning"	1
"assist"	1
"assistance"	3
"associated"	6
"associates"	4
"assume"	14
"assumed"	12
"assumes"	4
"assuming"	3
"assumption"	2
"assurance"	1
"assured"	7
"assuredly"	20
"assuring"	1
"astonished"	2
"astonishing"	8
"astonishingly"	2
"astonishment"	4
"asylum"	1
"at"	693
"ateuchus"	3
"atlantic"	7
"atlas"	1
"atmosphere"	1
"atolls"	1
"atom"	2
"atoms"	2
"atrophied"	5
"atrophy"	1
"attach"	3
"attached"	7
"attachment"	1
"attack"	5
"attacked"	1
"attacking"	1
"attacks"	7
"attain"	1
"attained"	1
"attempt"	11
"attempted"	20
"attempting"	1
"attempts"	2
"attend"	1
"attendance"	1
"attended"	14
"attending"	1
"attention"	16
"attested"	1
"attract"	3
"attractive"	6
"attribute"	23
"attributed"	14
"attributes"	1
"attrition"	1
"auditory"	2
"audubon"	4
"aug"	3
"augmented"	2
"augmenting"	1
"august"	2
"auk"	2
"auks"	2
"aulicum"	1
"austen"	2
"australia"	38
"australian"	9
"authentic"	2
"authenticated"	3
"author"	14
"authorities"	7
"authority"	9
"authorized"	1
"authors"	38
"availed"	1
"average"	37
"averages"	1
"aviary"	2
"avoid"	6
"avoided"	2
"aware"	13
"away"	34
"axis"	1
"aylesbury"	1
"azara"	2
"azoic"	3
"azores"	8
"b"	10
"babington"	2
"back"	14
"backed"	1
"backward"	1
"backwards"	1
"bacon"	1
"bad"	4
"baga"	1
"bakewell"	3
"balance"	6
"balanced"	3
"balancement"	3
"balancing"	2
"balanid"	1
"balanus"	1
"baltic"	1
"bamboo"	3
"bamboos"	1
"bane"	1
"banish"	1
"banished"	1
"bank"	4
"bankiva"	1
"banks"	2
"bantam"	1
"bantams"	1
"bar"	4
"barb"	5
"barbarians"	1
"barbarous"	3
"barberry"	3
"barbs"	2
"bare"	3
"barely"	3
"barest"	1
"bark"	3
"barnacle"	1
"barnacles"	1
"barrande"	11
"barred"	8
"barren"	9
"barrier"	2
"barriers"	16
"bars"	11
"basal"	3
"base"	13
"based"	1
"bases"	11
"basin"	2
"basins"	13
"basis"	1
"bastard"	1
"bat"	17
"batrachians"	9
"bats"	16
"battle"	12
"battling"	1
"bay"	2
"be"	1662
"beach"	1
"beagle"	3
"beak"	21
"beaked"	3
"beaks"	10
"bean"	2
"beans"	3
"bear"	27
"beard"	1
"bearing"	18
"bearings"	1
"bears"	8
"beast"	1
"beasts"	7
"beat"	5
"beaten"	12
"beaumont"	1
"beautiful"	15
"beautifully"	5
"beauty"	7
"beaver"	1
"became"	17
"because"	35
"become"	184
"becomes"	17
"becoming"	17
"bed"	15
"beds"	32
"bee"	45
"been"	937
"bees"	75
"beet"	2
"beetle"	8
"beetles"	23
"before"	61
"beg"	1
"began"	8
"begin"	2
"beginning"	2
"begins"	2
"begun"	6
"behave"	1
"behaved"	1
"behind"	2
"behold"	4
"being"	283
"beings"	119
"belgian"	2
"belgium"	1
"belief"	31
"believe"	221
"believed"	10
"believes"	16
"believing"	14
"bellowing"	1
"belong"	16
"belonged"	5
"belonging"	43
"belongs"	1
"below"	6
"belts"	3
"bend"	1
"beneath"	16
"beneficial"	3
"benefit"	9
"benefited"	1
"bentham"	3
"berardi"	1
"berkeley"	2
"bermuda"	7
"berries"	1
"besides"	7
"bespeaks"	1
"best"	70
"betray"	1
"betraying"	1
"betrays"	1
"better"	60
"between"	339
"bevelled"	1
"beyond"	9
"big"	3
"bill"	1
"birch"	1
"bird"	41
"birds"	171
"birth"	17
"birthplace"	6
"bits"	1
"bituminous"	1
"bizcacha"	7
"black"	17
"blackbird"	1
"bladder"	5
"blank"	11
"blanks"	2
"blend"	5
"blended"	11
"blending"	6
"blenheim"	1
"blind"	24
"blindness"	3
"blood"	15
"bloodhound"	4
"blown"	11
"blows"	1
"blue"	22
"blueness"	1
"bluish"	3
"blunders"	1
"blyth"	6
"boar"	2
"board"	2
"bodies"	12
"bodily"	2
"body"	37
"bohemia"	1
"boisterous"	1
"bold"	2
"boldly"	1
"bolt"	1
"bond"	13
"bone"	2
"bones"	24
"bonin"	1
"book"	2
"booty"	1
"bordered"	1
"borders"	2
"bore"	1
"boring"	1
"born"	17
"borne"	9
"borneo"	2
"borrow"	2
"bory"	2
"bos"	1
"bosquet"	2
"botanical"	5
"botanist"	2
"botanists"	16
"both"	142
"bottom"	6
"bottoms"	3
"boulders"	10
"bound"	6
"bounding"	1
"box"	2
"brachiopod"	2
"brackish"	2
"brain"	1
"brambles"	1
"branch"	13
"branched"	10
"branches"	22
"branchi"	13
"branchial"	2
"branching"	10
"brassy"	1
"brazil"	7
"breadth"	4
"break"	3
"breakage"	1
"breakfast"	1
"breaking"	3
"breaks"	1
"breakwater"	1
"breast"	3
"breathe"	3
"breathed"	2
"breathing"	5
"bred"	13
"breed"	78
"breeder"	8
"breeders"	16
"breeding"	20
"breeds"	133
"breeze"	2
"brent"	3
"brethren"	2
"brevity"	4
"brewer"	2
"bridge"	1
"bridged"	1
"bridgewater"	1
"brief"	5
"briefest"	1
"briefly"	16
"bright"	4
"brighter"	2
"brightly"	2
"bring"	10
"bringing"	6
"brings"	1
"britain"	25
"british"	19
"broad"	6
"broadly"	1
"broke"	1
"broken"	31
"bromley"	1
"bronn"	3
"broody"	1
"brothers"	3
"brought"	22
"brown"	5
"browse"	1
"browsed"	2
"brush"	4
"brushing"	1
"brushwood"	1
"brutal"	1
"buckland"	1
"buckley"	1
"buckman"	2
"bud"	4
"budded"	1
"budding"	2
"buds"	5
"bug"	1
"build"	8
"building"	8
"built"	4
"bulb"	1
"bulky"	3
"bull"	5
"bulldog"	1
"bulls"	2
"buoyancy"	2
"burgess"	1
"buried"	3
"burnt"	1
"burrow"	2
"burrowing"	3
"burrows"	1
"burst"	1
"burthened"	1
"burthens"	1
"bush"	1
"bushes"	4
"bustard"	1
"but"	861
"butler"	1
"butterflies"	2
"butterfly"	2
"buzareingues"	2
"by"	1361
"c"	92
"cabbage"	9
"cabbages"	1
"calcareous"	1
"calceolaria"	3
"calculated"	1
"calculation"	1
"calculations"	1
"calf"	5
"call"	14
"called"	72
"calls"	1
"calves"	1
"cambridge"	2
"came"	12
"camel"	4
"camera"	1
"can"	514
"canal"	1
"canaries"	1
"canary"	4
"candolle"	16
"canid"	2
"canine"	2
"cannot"	129
"canon"	5
"capable"	21
"capacities"	1
"capacity"	18
"cape"	16
"capense"	1
"capes"	1
"capital"	2
"capped"	1
"capriciously"	2
"capsule"	3
"capsules"	1
"capt"	1
"captain"	1
"captivates"	1
"capture"	2
"captured"	1
"capturing"	1
"capybara"	1
"caraccas"	1
"carapace"	3
"carboniferous"	4
"carcasses"	1
"cardoon"	1
"care"	13
"career"	1
"careful"	13
"carefully"	20
"careless"	1
"cares"	2
"carices"	1
"carnivora"	1
"carnivorous"	9
"caroline"	1
"carriage"	2
"carried"	21
"carrier"	11
"carriers"	8
"carry"	9
"carrying"	4
"cart"	5
"carunculated"	1
"case"	282
"cases"	227
"caspian"	2
"cassini"	2
"cast"	1
"caste"	4
"castes"	6
"castrated"	3
"casually"	1
"cat"	7
"cataclysm"	1
"cataclysms"	1
"catalogue"	7
"catalogues"	1
"catasetum"	2
"catastrophes"	2
"catawbiense"	1
"catch"	7
"catching"	3
"category"	1
"caterpillar"	8
"caterpillars"	2
"cats"	9
"catskill"	1
"cattle"	45
"caudal"	2
"caught"	2
"cauliflower"	1
"causa"	3
"cause"	64
"caused"	20
"causes"	46
"causing"	12
"caution"	1
"cautioned"	1
"cautious"	10
"cautley"	2
"cave"	13
"caverns"	3
"caves"	16
"cease"	9
"ceased"	4
"ceases"	2
"ceasing"	1
"celebes"	1
"celebrated"	4
"cell"	28
"cells"	53
"cellular"	2
"cement"	3
"cent"	1
"central"	13
"centre"	3
"centres"	10
"centuries"	10
"century"	9
"cephalopod"	1
"cephalopodic"	1
"cephalopods"	2
"certain"	176
"certainly"	64
"cervulus"	2
"cetacea"	2
"cetaceans"	1
"ceylon"	3
"chain"	7
"chains"	3
"chalk"	12
"chalked"	1
"chamber"	1
"chance"	54
"chanced"	4
"chances"	2
"change"	92
"changed"	38
"changes"	80
"changing"	24
"channel"	2
"channels"	3
"chaos"	2
"chapter"	90
"chapters"	13
"character"	140
"characterised"	5
"characteristic"	16
"characteristics"	2
"characterized"	1
"characters"	183
"charged"	5
"charing"	2
"charles"	11
"charlock"	2
"charm"	1
"charming"	1
"charms"	2
"chase"	1
"chatham"	2
"check"	8
"checked"	13
"checking"	5
"checks"	9
"cheering"	1
"chemical"	1
"chequered"	1
"chest"	1
"chestnut"	2
"chickens"	5
"chief"	11
"chiefly"	24
"child"	13
"childish"	1
"children"	2
"chile"	1
"chili"	1
"china"	2
"chinese"	2
"chinks"	2
"chiton"	1
"choice"	2
"choicest"	2
"choking"	1
"choose"	3
"choosing"	1
"chose"	1
"chosen"	8
"chromatic"	1
"chrysalis"	1
"chthamalin"	2
"chthamalus"	4
"chuckle"	1
"circle"	7
"circles"	1
"circuitous"	6
"circular"	2
"circularly"	2
"circumferential"	3
"circumpolar"	4
"circumstance"	10
"circumstanced"	4
"circumstances"	38
"cirripede"	3
"cirripedes"	26
"cited"	1
"civilisation"	2
"civilised"	7
"civilising"	1
"civilization"	1
"civilized"	3
"clad"	1
"class"	74
"classed"	12
"classes"	47
"classical"	3
"classification"	63
"classifications"	7
"classificatory"	6
"classified"	1
"classifying"	3
"classing"	9
"clausen"	2
"claws"	1
"clean"	2
"clear"	18
"cleared"	4
"clearest"	1
"clearly"	43
"clearness"	2
"cliff"	7
"cliffs"	8
"clift"	2
"climatal"	12
"climate"	91
"climates"	22
"climax"	3
"climber"	1
"climbers"	1
"climbing"	3
"climbs"	2
"clinging"	2
"clings"	2
"close"	62
"closed"	2
"closely"	158
"closeness"	1
"closer"	5
"closest"	9
"clothe"	1
"clothed"	10
"clothing"	2
"clouds"	1
"clover"	10
"clovers"	1
"clowes"	2
"clubs"	1
"clue"	2
"clump"	1
"clumps"	3
"clung"	1
"cluster"	1
"clustered"	5
"clusters"	1
"cnestis"	1
"co"	8
"coadaptation"	2
"coadaptations"	2
"coarse"	2
"coarser"	1
"coast"	22
"coasts"	5
"coat"	1
"coated"	3
"cobites"	2
"cobs"	1
"cocci"	1
"coccus"	2
"cock"	6
"cockroach"	2
"cocks"	2
"cocoon"	4
"cocoons"	2
"codlin"	1
"coelospermous"	1
"coerulea"	1
"coexist"	2
"cohere"	2
"coincidence"	2
"coincident"	1
"col"	2
"colchicus"	1
"cold"	24
"colder"	4
"coldest"	2
"coleoptera"	1
"coleopterous"	2
"collateral"	4
"collect"	7
"collected"	20
"collecting"	5
"collection"	6
"collections"	8
"collector"	1
"collins"	1
"colonel"	5
"colonies"	3
"colonisation"	3
"colonised"	3
"colonists"	10
"colour"	47
"coloured"	26
"colouring"	4
"colours"	12
"colt"	1
"colts"	1
"columba"	3
"columbid"	2
"colymbetes"	2
"comb"	19
"combat"	3
"combination"	1
"combinations"	1
"combine"	1
"combined"	8
"combining"	1
"combs"	5
"come"	80
"comes"	26
"coming"	9
"command"	1
"commanded"	1
"commence"	3
"commenced"	5
"commencement"	18
"commences"	1
"commingled"	2
"commingling"	1
"common"	195
"commoner"	4
"commonest"	2
"commonly"	23
"commonness"	1
"communicated"	6
"communication"	2
"communities"	4
"community"	30
"comorin"	1
"compact"	1
"comparable"	3
"comparative"	1
"comparatively"	6
"compare"	26
"compared"	45
"compares"	2
"comparing"	9
"comparison"	31
"compatible"	1
"compatriots"	1
"compelled"	6
"compels"	1
"compensate"	1
"compensation"	9
"compete"	10
"competent"	10
"competing"	3
"competition"	45
"competitor"	2
"competitors"	11
"complement"	1
"complemental"	1
"complete"	18
"completed"	10
"completely"	17
"complex"	58
"complexity"	4
"complicated"	5
"complication"	1
"composed"	3
"composit"	7
"composition"	5
"compositous"	2
"compound"	2
"compounded"	6
"comprehend"	2
"comprehension"	1
"compulsory"	4
"concave"	1
"conceal"	2
"concealed"	2
"conceit"	1
"conceivable"	8
"conceive"	2
"conceived"	1
"conceiving"	1
"conception"	4
"concern"	1
"concerned"	9
"concerns"	4
"conchologists"	3
"conclude"	29
"concluded"	4
"concludes"	1
"concluding"	7
"conclusion"	26
"conclusions"	9
"conclusive"	1
"conclusively"	1
"concur"	6
"concurred"	2
"concurrence"	2
"concurrent"	1
"condensed"	2
"condition"	57
"conditions"	223
"condor"	2
"cones"	2
"confess"	3
"confessed"	4
"confessedly"	1
"confidence"	6
"confidently"	9
"confine"	6
"confined"	35
"confinement"	15
"confines"	9
"confirm"	2
"confirmation"	2
"confirmed"	3
"conformable"	2
"conformably"	2
"confounded"	5
"confusion"	3
"congener"	1
"congeners"	2
"conglomerate"	2
"congregate"	1
"conical"	1
"conjecture"	6
"conjoined"	1
"conjointly"	1
"connarace"	1
"connarus"	1
"connect"	12
"connected"	43
"connecting"	7
"connects"	2
"connexion"	8
"connoisseur"	1
"conquer"	2
"conquered"	4
"conscientious"	1
"conscientiously"	1
"conscious"	2
"consecutive"	19
"consequence"	5
"consequences"	1
"consequent"	5
"consequently"	60
"consider"	22
"considerable"	29
"considerably"	13
"consideration"	12
"considerations"	19
"considered"	39
"considering"	25
"considers"	2
"consist"	1
"consisted"	2
"consisting"	1
"consists"	4
"console"	1
"conspicuous"	2
"constancy"	2
"constant"	22
"constantly"	13
"constellations"	1
"constitute"	4
"constituting"	1
"constitution"	26
"constitutional"	10
"constitutions"	10
"construct"	1
"constructed"	18
"construction"	14
"consultation"	1
"consulted"	1
"consumed"	4
"consumption"	1
"contact"	2
"contain"	1
"contained"	1
"containing"	2
"contemplate"	2
"contemporaneous"	5
"contents"	2
"contest"	3
"continent"	59
"continental"	10
"continents"	32
"contingencies"	11
"contingency"	4
"contingent"	1
"continual"	1
"continually"	22
"continue"	11
"continued"	49
"continues"	3
"continuing"	2
"continuity"	3
"continuous"	37
"continuously"	10
"contrary"	6
"contrast"	5
"contrivance"	8
"contrivances"	7
"convalescence"	1
"convenience"	7
"convenient"	3
"convergence"	1
"converging"	2
"conversed"	1
"conversely"	9
"conversion"	2
"convert"	3
"converted"	22
"convex"	3
"conviction"	5
"convince"	4
"convinced"	27
"coo"	1
"cooked"	1
"cooler"	3
"coot"	2
"coots"	1
"coping"	2
"copious"	3
"coral"	5
"cordillera"	6
"corn"	2
"corncrakes"	1
"cornea"	1
"corner"	2
"corners"	2
"corolla"	6
"corollary"	1
"corollas"	1
"corporeal"	7
"correct"	11
"correction"	3
"correctly"	2
"correctness"	1
"correlate"	1
"correlated"	23
"correlation"	35
"correlations"	5
"correspond"	6
"correspondence"	3
"corresponding"	39
"correspondingly"	1
"corroborate"	1
"corroborates"	1
"cosmogonists"	1
"cotton"	2
"cotyledons"	2
"could"	233
"count"	1
"counted"	2
"countenances"	1
"countenancing"	1
